Event Desc|En No|Site Name|Licensee Name|Region No|City Name|State Cd|County Name|License No|Agreement State Ind|Docket No|Unit Ind1|Unit Ind2|Unit Ind3|Reactor Type|Nrc Notified By|Ops Officer|Notification Dt|Notification Time|Event Dt|Event Time|Time Zone|Last Updated Dt|Emergency Class|Cfr Cd1|Cfr Descr1|Cfr Cd2|Cfr Descr2|Cfr Cd3|Cfr Descr3|Cfr Cd4|Cfr Descr4|Staff Name1|Org Abbrev1|Staff Name2|Org Abbrev2|Staff Name3|Org Abbrev3|Staff Name4|Org Abbrev4|Staff Name5|Org Abbrev5|Staff Name6|Org Abbrev6|Staff Name7|Org Abbrev7|Staff Name8|Org Abbrev8|Staff Name9|Org Abbrev9|Staff Name10|Org Abbrev10|Scram Code 1|RX CRIT 1|Initial PWR 1|Initial RX Mode1|Current PWR 1|Current RX Mode 1|Scram Code 2|RX CRIT 2|Initial PWR 2|Initial RX Mode 2|Current PWR 2|Current RX Mode 2|Scram Code 3|RX CRIT 3|Initial PWR 3|Initial RX Mode 3|Current PWR 3|Current RX Mode 3|Event Text|
Agreement State|54659|CALIFORNIA RADIATION CONTROL PRGM|JACOBSEN PACIFIC, SMM, INC|4|MODESTO|CA||6370-39|Y||||||K. ARUNIKA HEWADIKARAM|OSSY FONT|04/10/2020|15:20:00|04/09/2020|0:00:00|PDT|4/10/2020 12:00:00 AM|Non Emergency| |AGREEMENT STATE|||||||GREG PICK|R4DO|NMSS_EVENTS_NOTIFICATION|EMAIL|ILTAB|EMAIL|- CNSNS (MEXICO)|EMAIL|||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||AGREEMENT STATE REPORT - LOST GAUGE    The following is a summary received from the state of California via email:    On 04/09/20, the California Office of Emergency Services (OES) contacted the Radiologic Health Branch (RHB) to report a notification made by a California licensee regarding a lost hydro probe. The gauge involved is a CPN Model 503DR, S/N H380104084 hydro probe containing 50 mCi of Am-241. The report stated that the field user placed the probe into its case without securing its latches and locks and drove off to the next field site. It is believed that the probe had fallen out of the truck somewhere on Crows Landing Road between Carpenter Road and Ehrlich Road. The RSO [Radiation Safety Officer] had notified the California Highway Patrol (CHP) and the local Fire Department of the incident. Repeated attempts made by the RSO, his staff and CHP to locate the gauge were unsuccessful. The RSO will be posting a reward on social media for the safe return of the gauge. The RHB will be following up on this investigation.    THIS MATERIAL EVENT CONTAINS A "LESS THAN CAT 3" LEVEL OF RADIOACTIVE MATERIAL    Sources that are "Less than IAEA Category 3 sources," are either sources that are very unlikely to cause permanent injury to individuals or contain a very small amount of radioactive material that would not cause any permanent injury. Some of these sources, such as moisture density gauges or thickness gauges that are Category 4, the amount of unshielded radioactive material, if not safely managed or securely protected, could possibly - although it is unlikely - temporarily injure someone who handled it or were otherwise in contact with it, or who were close to it for a period of many weeks. For additional information go to  http://www-pub.iaea.org/MTCD/publications/PDF/Pub1227_web.pdf|
Non-Power Reactor|54660|UNIV OF MISSOURI-COLUMBIA|UNIVERSITY OF MISSOURI|0|COLUMBIA|MO|BOONE|R-103|N|05000186||||10000 KW TANK|BRUCE MEFFERT|BETHANY CECERE|04/10/2020|17:30:00|04/09/2020|14:32:00|CDT|4/10/2020 12:00:00 AM|Non Emergency||NON-POWER REACTOR EVENT|||||||GEOFF WERTZ|NRR PM|BETH REED|NRR ENC|||||||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||ABNORMAL OCCURRENCE    "On 4/9/20, at 1432 CDT, the University of Missouri-Columbia Research Reactor (MURR) was shut down due to the failure of the geared rotary limit switch assembly to move with corresponding regulating blade drive mechanism movement.  This email is a required notification per MURR Technical Specification (TS) 6.6.c(1) to report to the NRC Operations Center that an Abnormal Occurrence, as defined by MURR TS 1.1, had occurred.  MURR was not in compliance with one (1) Limiting Conditions of Operations (LCO).  TS 3.2.f states, 'The reactor shall not be operated unless the following rod run-in functions are operable.'  Specifically, the rod run-in function that occurs when regulating blade position is less than or equal to 10 percent withdrawn was not operable as required by TS 3.2.f.8.     "The regulating blade drive mechanism was repaired, post-maintenance operability testing was conducted satisfactorily, and permission from the Reactor Facility Director was obtained prior to the reactor returning to operation later on 4/9/20.  Currently, MURR is at 10 MW.  A detailed event report will follow within 14 days as required by MURR TS 6.6.c(3)."|
Power Reactor|54661|OCONEE|DUKE ENERGY NUCLEAR LLC|2|SENECA|SC|OCONEE||Y||||3|[1] B&W-L-LP,[2] B&W-L-LP,[3] B&W-L-LP|SAM MORTON|CATY NOLAN|04/11/2020|1:03:00|04/10/2020|21:25:00|EDT|4/11/2020 12:00:00 AM|Non Emergency|50.72(b)(2)(iv)(B)|RPS ACTUATION - CRITICAL|||||||MARK MILLER|R2DO|||||||||||||||||||N|N|0||0||N|N|0||0||M/R|Y|32|Power Operation|0|Hot Standby|MANUAL REACTOR TRIP    "At 2125 EDT on April 10, 2020, with Unit 3 in Mode 1 at approximately 32 percent power, the reactor was manually tripped due to a tube leak in the 3F1 feedwater heater. The trip occurred during a planned shutdown for a refueling outage.    "The trip was not complicated, with all systems responding normally post-trip. Decay heat is being removed by discharging steam to the main condenser using the turbine bypass valves. Units 1 and 2 were not affected.    "Due to the Reactor Protection System actuation while critical, this event is being reported as a four-hour, non-emergency notification per 10 CFR 50.72(b)(2)(iv)(B).    "There was no impact on the health and safety of the public or plant personnel.    "The NRC Resident Inspector has been notified."|
Agreement State|54662|GEORGIA RADIOACTIVE MATERIAL PGM|PIEDMONT FAYETTE HOSPITAL|1|FAYETTEVILLE|GA||1340-1|Y||||||STACY ALLMAN|OSSY FONT|04/13/2020|12:21:00|03/31/2020|0:00:00|EDT|4/13/2020 12:00:00 AM|Non Emergency| |Agreement State|||||||DONNA JANDA|R1DO|NMSS_EVENTS_NOTIFICATION|EMAIL|ILTAB|EMAIL|||||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||AGREEMENT STATE REPORT - LOSS OF IODINE-125 SEED    The following was received from the state of Georgia via email:    "An Iodine-125 seed [assayed at 69 microCuries on March 24, 2020 (Best Model 10172-11, Double wall titanium encapsulated, Serial Number: 49802A20)] used for breast lesion localization was shipped within a tissue specimen from Piedmont Fayette Hospital to Piedmont Atlanta and then lost into the ordinary solid waste stream, rather than being recovered and placed in decay-in-storage at Piedmont Fayette, as is the standard procedure.    "The seed was implanted in a patient with a breast lesion at Piedmont Fayette on March 24, 2020. The lesion containing the seed was successfully removed in surgery and sent to the pathology lab on March 30, 2020. The presence of the seed in the specimen was verified in pathology by Neoprobe measurement. There was no pathology physician assistant present that day and the pathologist was not notified. A lab staff member arranged for all specimens to be shipped to Piedmont Atlanta. The specimens, including the one containing the seed, were shipped by MedSpeed courier service that same day. At the Atlanta campus, the specimen with the seed was processed by the normal procedure on April 1, 2020. The histotechnologist there removed what he thought was a marker or a clip and discarded it in the regular waste bin. The waste containing the seed was removed from the Atlanta campus [in a bag of solid waste] and transported to the [Pine Ridge Regional Landfill] by the waste disposal company's normal procedure on or around April 2, 2020.    "[The Radiation Safety Officer (RSO)] was notified by phone on April 3, 2020 and searches of all relevant areas at Piedmont Atlanta were performed by staff using a GM survey meter with pancake probe as well as with a Sodium Iodide scintillator probe that day. No evidence of radiation or the seed was found in any location.    "The proper course of action that should have been taken in order to prevent this situation is as follows: The pathologist at Fayette should have been notified that there was a specimen with a radioactive seed. The pathologist would have removed the seed and the pathology staff would have contacted Nuclear Medicine to retrieve the seed and place it in decay-in-storage. Seeds should not leave the Fayette Campus.    "In [the RSO's] estimation, it is unlikely that any occupationally exposed worker or member of the public received any significant exposure or exceeded any dose limit.    "All staff in pathology have been educated on the circumstances that led to this incident. The procedure has been updated to clarify what actions should be taken if a specimen with a seed arrives in pathology when no pathology physician assistant is present. Knowledge of this procedure has been added to the competency checklist for pathology employees."    THIS MATERIAL EVENT CONTAINS A "LESS THAN CAT 3" LEVEL OF RADIOACTIVE MATERIAL    Sources that are "Less than IAEA Category 3 sources," are either sources that are very unlikely to cause permanent injury to individuals or contain a very small amount of radioactive material that would not cause any permanent injury. Some of these sources, such as moisture density gauges or thickness gauges that are Category 4, the amount of unshielded radioactive material, if not safely managed or securely protected, could possibly - although it is unlikely - temporarily injure someone who handled it or were otherwise in contact with it, or who were close to it for a period of many weeks. For additional information go to  http://www-pub.iaea.org/MTCD/publications/PDF/Pub1227_web.pdf|
Power Reactor|54663|MILLSTONE|DOMINION GENERATION|1|WATERFORD|CT|NEW LONDON||N||||3|[1] GE-3,[2] CE,[3] W-4-LP|JASON PARIS|OSSY FONT|04/13/2020|19:33:00|04/13/2020|15:50:00|EDT|4/13/2020 12:00:00 AM|Non Emergency|50.72(b)(2)(iv)(B)|Rps Actuation - Critical|50.72(b)(3)(iv)(A)|Valid Specif Sys Actuation|||||DONNA JANDA|R1DO|||||||||||||||||||N|N|0||0||N|N|0||0||A/R|Y|82|Power Operation|0|Hot Standby|AUTOMATIC TRIP DUE TO LOW CONDENSER VACUUM    "At 1550 EDT on 4/13/2020, with Millstone Power Station Unit 3 operating at approximately 82 percent reactor power, an automatic reactor trip occurred following a turbine trip due to low condenser vacuum caused by the trip of multiple circulating water pumps. Due to the loss of the circulating water pumps, decay heat removal was established by the steam generator atmospheric dump valves. All other systems responded as expected to the trip.    "Auxiliary feedwater actuated automatically as expected following the trip due to low-low levels in the steam generators.    "There was no risk to the public. There was no impact to Millstone Unit 2.    "The Senior Resident Inspector has been informed.    "This event is being reported as a four hour report under 10 CFR 50.72(b)(2)(iv)(B) as a condition that resulted in actuation of the reactor protection system while the reactor was critical, and as an eight hour report under 10 CFR 50.72(b)(3)(iv)(A) and 10 CFR 50.72(b)(3)(iv)(B) for actuation of the auxiliary feedwater system."    The licensee also notified the state of Connecticut, the Connecticut Department of Energy and Environmental Protection, and the city of Waterford.|
Part 21|54664|SCHULZ ELECTRIC|SCHULZ ELECTRIC|1|NEW HAVEN|CT|||N||||||CHARLES ELDRIDGE|BRIAN P. SMITH|04/14/2020|7:55:00|03/12/2020|0:00:00|EDT|4/14/2020 12:00:00 AM|Non Emergency|21.21(d)(3)(i)|Defects And Noncompliance|||||||DONNA JANDA|R1DO|MARK MILLER|R2DO|JEFFREY JOSEY|R4DO|- PART 21/50.55 REACTORS|EMAIL|||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||PART 21 NOTIFICATION - MOTOR BEARING OIL RESERVOIR RECOATING    The following is a summary of information obtained from Schulz Electric via email report:    During the time period of January 2014 through November 2015, Schulz Electric performed recoating on several vertical motor endbell bearing oil reservoirs.  In November 2015, one of Schulz Electric's nuclear customers identified an issue with the adherence of the coatings.  In January 2016, the same customer reported another motor which had indicated coating adherence issues.  The lack of adequate adherence root cause was determined to be a contamination that was introduced to the oil reservoir surface through the use of a chemical chelating agent to remove rust from the endbells after cleaning.    On March 12, 2020 the same customer contacted Schulz Electric again to identify that two more motors had been pulled from service for standard overhaul and the bearing oil reservoirs for both motors had degraded coatings as well.  As such, Schulz Electric performed an extent of condition investigation and determined that there were additional customers for which Schulz Electric provided the bearing oil reservoir recoating.    The loss of adhesion and flaking exposes the bearing oil reservoir to oil and allows oil migration into the base metal.  Over time the safety related motors could degrade from the foreign material (flaking) concerns.    The licensees affected are Hope Creek, North Anna, Hatch, Farley, Vogtle, Grand Gulf, and Columbia.     Point of Contact: Charles Eldredge, Quality Assurance Manager at Schulz Electric, 30 Gando Drive, New Haven, CT 06513, Office Number (203) 859-7413|
Agreement State|54665|COLORADO DEPT OF HEALTH|LA QUINTA INN|4|LOUISVILLE|CO||GL000263|Y||||||KATHRYN MOTE|DONALD NORWOOD|04/14/2020|17:29:00|04/14/2020|0:00:00|MDT|4/14/2020 12:00:00 AM|Non Emergency| |Agreement State|||||||JEFFREY JOSEY|R4DO|NMSS_EVENTS_NOTIFICATION|EMAIL|ILTAB|EMAIL|||||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||AGREEMENT STATE REPORT - LOST TRITIUM EXIT SIGNS    The following information was received via E-mail:    21 tritium exit signs, each containing 9.21 Ci, are unaccounted for. There has been no response for annual general license registrations since 2015.    THIS MATERIAL EVENT CONTAINS A "LESS THAN CAT 3" LEVEL OF RADIOACTIVE MATERIAL    Sources that are "Less than IAEA Category 3 sources," are either sources that are very unlikely to cause permanent injury to individuals or contain a very small amount of radioactive material that would not cause any permanent injury. Some of these sources, such as moisture density gauges or thickness gauges that are Category 4, the amount of unshielded radioactive material, if not safely managed or securely protected, could possibly - although it is unlikely - temporarily injure someone who handled it or were otherwise in contact with it, or who were close to it for a period of many weeks. For additional information go to  http://www-pub.iaea.org/MTCD/publications/PDF/Pub1227_web.pdf|
Power Reactor|54666|QUAD CITIES|EXELON NUCLEAR CO.|3|CORDOVA|IL|ROCK ISLAND||Y|05000254|1|2||[1] GE-3,[2] GE-3|WILLIAM MURREY|DONALD NORWOOD|04/14/2020|23:36:00|04/14/2020|16:45:00|CDT|4/14/2020 12:00:00 AM|Non Emergency|50.72(b)(3)(v)(D)|Accident Mitigation|||||||MICHAEL KUNOWSKI|R3DO|||||||||||||||||||N|Y|100|Power Operation|100|Power Operation|N|Y|15|Power Operation|15|Power Operation|N|N|0||0||CONTROL ROOM EMERGENCY VENTILATION SYSTEM INOPERABLE    "On April 14, 2020 at 1645 CDT, the Control Room Emergency Ventilation Air Conditioning (CREV AC) system was declared inoperable when the electrical feed breaker to the Refrigeration Compressor Unit (RCU) was found in a tripped condition. As a result, both units entered Technical Specification 3.7.5 Condition A. Investigation is in progress to determine the cause and corrective actions of the RCU feed breaker trip.    "The CREV AC system maintains a habitable control room environment and ensures the operability of components in the control room emergency zone during accident conditions.    "This notification is being made in accordance with 10 CFR 50.72(b)(3)(v)(D) because the CREV system is a single train system, and loss of the CREV AC could impact the plant's ability to mitigate the consequences of an accident."|
Agreement State|54667|TEXAS DEPT OF STATE HEALTH SERVICES|THE METHODIST HOSPITAL|4|HOUSTON|TX||l-00457|Y||||||KAREN BLANCHARD|THOMAS KENDZIA|04/15/2020|9:20:00|04/09/2020|0:00:00|CDT|4/15/2020 12:00:00 AM|Non Emergency| |Agreement State|||||||JEFFREY JOSEY|R4DO|NMSS_EVENTS_NOTIFICATION|EMAIL|||||||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||AGREEMENT STATE REPORT - DOSE NOT DELIVERED TO THE CORRECT LOCATION DURING BRACHYTHERAPY TREATMENT    The following was received from the state of Texas via email and by telephone:    "On April 10, 2020, the licensee reported to the Agency [Texas Department of State Health Services] that it had an event on April 9, 2020, involving a Novoste device in which the source train had not advanced to the designated treatment site during two attempts to deliver intravascular brachytherapy to a patient. It was unclear if the source train had actually entered the patient and the Agency requested confirmation and more information. On April 14, 2020, the licensee reported back to the Agency confirming that the source train had stopped moving after it had entered the patient. During the first attempt, the source train of 16 Strontium-90 sources in the Novoste device failed to go to the expected treatment position and instead got stuck in the beta-rail catheter proximally to the treatment area for 6 minutes 54 seconds. The device was checked and a second attempt was made during which the source got stuck in the beta-rail catheter proximally to the desired treatment area for 3 minutes 41 seconds. The source train was stuck at different positions in the catheter for the two attempts and each time the physicians worked with the catheter to try and get the source train to move to the treatment site. Doses calculated for each of the locations: first location = 26.2 Gy at 2 mm; second location = 14.2 Gy at 2 mm. The licensee was able to fully retract the source into the device each time. The vendor is expected onsite next week to check the device and investigate the cause. The licensee has suspended this particular treatment program indefinitely pending identification of cause.    "Device Information:  Novoste device SN: 89670  Source train SN: ZA925  Active source train length: 40 mm  Number of Sr-90 sources: 16  Total activity: 2 GBq calibrated on 8/16/2002    "Treatment Information:  Vessel description: RCA  Vessel diameter: 4 mm  Lesion length: 30 mm  Radiation dose: 23 Gy  Dwell time: 5 minutes and 57 seconds    "Dose to staff was negligible since the source train was inside the patient. Effects to the patient, if any, as a result of this event were not reported with this initial information. An investigation into this event is ongoing. More information will be provided as it is obtained in accordance with SA-300."    Texas Incident Number: I-9760      A Medical Event may indicate potential problems in a medical facility's use of radioactive materials.  It does not necessarily result in harm to the patient.|
Agreement State|54668|KENTUCKY DEPT OF RADIATION CONTROL|UNIVERSITY OF LOUISVILLE HOSPITAL|1|LOUISVILLE|KY||202-029-22|Y||||||ANGELA WILBERS|BRIAN P. SMITH|04/15/2020|10:12:00|04/14/2020|13:15:00|EDT|4/15/2020 12:00:00 AM|Non Emergency| |Agreement State|||||||DONNA JANDA|R1DO|NMSS_EVENTS_NOTIFICATION|EMAIL|||||||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||AGREEMENT STATE REPORT - MEDICAL UNDERDOSE EVENT OF Y-90 SIRTEX    The following is a summary of an email received from the Kentucky Department of Radiation:    At the University of Louisville Hospital on April 14, 2020, a patient received two doses (each dose was 0.4 GBq) of Y-90 Sirtex.  The first dose was given at 1130 EDT and the second dose started at 1315 EDT.  The second dose was started to be administered when a problem developed.  While pushing saline into the dose V-vial, pressure built and vented out the top of the vial rather than pushing the spheres via the tubing to the patent as normal.  Liquid, and presumably spheres, vented either from the side of the septum or around the needle at this time which is unknown.  The administration box contained the leakage and prevented wider contamination.  The second dose was not delivered to the patient so the patient received 0.4 GBq of a planned 0.8 GBq treatment.  The manufacturer was contacted and the administration was stopped.  Most of the intended dose remained in the plexiglass box that is used for shielding during administration.  To prevent any contamination everything was kept and confined to the box.    A Medical Event may indicate potential problems in a medical facility's use of radioactive materials.  It does not necessarily result in harm to the patient.|
Agreement State|54669|MAINE RADIATION CONTROL PROGRAM|PIXELLE ANDROSCOGGIN LLC FORMERLY VERSO ANDROSCOGGIN MILL|1|JAY|ME||ME 07405|Y||||||CATHERINE PERHAM|DONALD NORWOOD|04/15/2020|14:50:00|04/15/2020|12:56:00|EDT|4/15/2020 12:00:00 AM|Non Emergency| |Agreement State|||||||DONNA JANDA|R1DO|NMSS_EVENTS_NOTIFICATION|EMAIL|||||||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||AGREEMENT STATE REPORT - EXPLOSION OF BUILDING CONTAINING NUCLEAR GAUGES    The following information was received via e-mail:    "The State of Maine Radiation Control Program became aware of a breaking news item, reporting that the Pixelle Androscoggin paper mill in Jay, Maine had suffered an explosion.  https://www.wabi.tv/content/news/Explosion-reported-at-Jay-mill-details-limited-569661451.html    "The precise location of the explosion is unknown at this time but it may be the boiler or power plant. Later report from MEMA - Maine Emergency Management Agency - says that it was 'the Digester of Pulp Mill A or maybe B.'  The Maine Radiation Control Program will confirm the information as it comes in.  There were no fatalities or injuries reported.    "'A' Pulp Mill contains six gauges, 'B' Pulp Mill contains three gauges, and the Power Plant/Boiler contains five gauges. There could be from three to six gauges involved in the explosion, depending on which building exploded.    "The Maine Radiation Control Program has not been notified by the mill. This report is the first written notification to NMED."    Maine Event Report ID No.:  ME 20-003|
Agreement State|54671|COLORADO DEPT OF HEALTH|LDS CHURCH - ARVADA|4|ARVADA|CO||GL002098|Y||||||KATHRYN MOTE|CATY NOLAN|04/16/2020|15:34:00|06/14/2018|0:00:00|MDT|4/16/2020 12:00:00 AM|Non Emergency| |Agreement State|||||||JEFFREY JOSEY|R4DO|NMSS_EVENTS_NOTIFICATION|EMAIL|LAURA PEARSON|ILTAB|||||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||AGREEMENT STATE REPORT - LOST TRITIUM EXIT SIGNS    The following is a summary of information received from the State of Colorado via e-mail:    The licensee is unable to locate two tritium exit signs each with an activity of 10.0 Ci. The two exit signs were not able to be accounted for during annual registration.    THIS MATERIAL EVENT CONTAINS A "LESS THAN CAT 3" LEVEL OF RADIOACTIVE MATERIAL    Sources that are "Less than IAEA Category 3 sources," are either sources that are very unlikely to cause permanent injury to individuals or contain a very small amount of radioactive material that would not cause any permanent injury. Some of these sources, such as moisture density gauges or thickness gauges that are Category 4, the amount of unshielded radioactive material, if not safely managed or securely protected, could possibly - although it is unlikely - temporarily injure someone who handled it or were otherwise in contact with it, or who were close to it for a period of many weeks. For additional information go to  http://www-pub.iaea.org/MTCD/publications/PDF/Pub1227_web.pdf|
Non-Agreement State|54672|CHRISTIANA CARE HEALTH SERVICES|CHRISTIANA CARE HEALTH SERVICES|1|WILMINGTON|DE||07-12153-02|N||||||KAROL WEN|CATY NOLAN|04/17/2020|12:37:00|04/16/2020|0:00:00|EDT|4/17/2020 12:00:00 AM|Non Emergency|35.3045(a)(1)|Dose <> Prescribed Dosage|||||||DONNA JANDA|R1DO|NMSS_EVENTS_NOTIFICATION|EMAIL|||||||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||UNDERDOSE TO PATIENT    The following is a summary of information received via telephone:    On April 16, 2020, a patient received 11.5 percent of the prescribed dose of Y-90 TheraSphere therapy to the left liver.  It is believed that the delivery device malfunctioned as the technician experienced increased pressure in the line when pushing the TheraSphere into the caster. The therapy was aborted after a few failed attempts. The intended dose was 97.3 milliCuries of Y-90. The patient is aware and will be returning for the remainder of the dose. The licensee contacted the vendor who will discard the malfunctioned device.    A Medical Event may indicate potential problems in a medical facility's use of radioactive materials.  It does not necessarily result in harm to the patient.|
Agreement State|54673|ARIZONA DEPT OF HEALTH SERVICES|SAINT JOSEPH'S HOSPITAL AND MEDICAL CENTER|4|PHOENIX|AZ||07-024|Y||||||BRIAN GORETZKI|BRIAN LIN|04/18/2020|12:20:00|04/17/2020|18:00:00|MST|4/18/2020 12:00:00 AM|Non Emergency| |Agreement State|||||||JEFFREY JOSEY|R4DO|NMSS_EVENTS_NOTIFICATION|EMAIL|||||||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||AGREEMENT STATE REPORT - POSSIBLE MEDICAL EVENT    The following was received from the state of Arizona via email:    "On April 17, 2020, at approximately 1800 [MDT], the Department [Arizona Department of Health Services] received notification from the licensee of a possible medical event involving Yttrium-90 radiolabeled glass microspheres (Therasphere).  The dose on the written directive was 150 Gy and the pre-treatment measurement was approximately 4.6 GBq.  Following the delivery, the nuclear medicine technologist took readings of the waste containers and got an average of 4.58 mR/hr (highest of 11.8 mR/hr) from the first jar and an average of 1.39 mR/hr (highest of 2.6 mR/hr) from the second jar.  The licensee is investigating the irregular waste readings and attempting to calculate the actual dose to the patient.    "The Department has requested additional information and continues to investigate the event."    Arizona Event No. 20-009    A Medical Event may indicate potential problems in a medical facility's use of radioactive materials.  It does not necessarily result in harm to the patient.|
Part 21|54674|CURTISS WRIGHT FLOW CONTROL CO.|CURTISS WRIGHT FLOW CONTROL CO.|4|IDAHO FALLS|ID|||N||||||BART HUMBLE|OSSY FONT|04/21/2020|17:18:00|04/20/2020|0:00:00|MDT|4/21/2020 12:00:00 AM||21.21(d)(3)(i)|Defects And Noncompliance|||||||FRANK ARNER|R1DO|- PART 21/50.55 REACTORS|EMAIL|||||||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||PART 21 REPORT - DEFECT IN THERMOCOUPLE LOW LEVEL AMPLIFIER MODULES    The following is a summary of information received from Curtiss-Wright, Nuclear Division:    Three RTL modules [thermocouple low level amplifiers] have been delivered to clients that may have included faulty resistors that could have remained undetected during functional testing and will eventually malfunction with time in service.    MAY/MCY resistors are precision, low temperature coefficient, metal foil technology resistors used in circuits where stability with time and temperature is required. The RTL module uses this style of resistor to achieve its accuracy and variable temperature effects specifications. The symptoms exhibited by faulty resistors were open circuit or changes in value in response to physical or thermal stress. Faulty resistors were sent to the manufacturer for failure analysis. Cracks were discovered in the bond wires that connected the resistor leads to the resistor chip inside the resistor package.    The failure rate of resistors manufactured in 2017 and 2018 was significantly greater than resistors manufactured in earlier years. A search of the build records during that time interval resulted in three units. These three modules contain 10 kilo-ohm resistors with date codes from 2017. There are two 10 kilo-ohm resistors in an RTL module, R8 and R17, on the main circuit board assembly. Configured for an RTD input, only R8 is active. R8 sets the 1 milli-ampere excitation current for the RTD element. R17 is used in a voltage offset circuit that is only used in thermocouple and low level amplifier configurations.    If the module has been in service for any significant amount of time with no problems, 12 weeks or more, then it is probable that R8, the only suspect resistor in the default configuration, is not affected by this phenomenon. However, if the module has not seen significant service, then the module should be considered suspect. Additionally, if the module has been or could in the future be reconfigured to a low level amplifier or thermocouple application, then the same situation exists with R17, which is not used in the default configuration.    Affected Plant - Part Number (Serial Numbers):  Beaver Valley - NUS-A135PA-1/3 (s/n: 1800083)  Indian Point 3 - NUS-A138PA-3/13/W (s/n: 1800334)  Ginna - NUS-A138PA-1/4 (s/n: 1800666)    Contact Scientech-I&C-Repair@curtisswright.com to return these modules for further testing and rework, if necessary.     Should you have any questions regarding this matter, please contact:   Shanen Onken   Scientech Business Segment Manager   Curtiss-Wright Nuclear Division   sonken@curtisswright.com   Tel 208-497-3410, Cell 208-821-4054|
Power Reactor|54675|BRUNSWICK|CAROLINA POWER AND LIGHT CO.|2|SOUTHPORT|NC|BRUNSWICK||Y|05000325|1|||[1] GE-4,[2] GE-4|JOEL GORDON|HOWIE CROUCH|04/22/2020|10:43:00|03/05/2020|10:25:00|EDT|4/22/2020 12:00:00 AM|Non Emergency|50.73(a)(1)|Invalid Specif System Actuation|||||||MARK MILLER|R2DO|||||||||||||||||||N|N|0|Refueling|100|Power Operation|N|N|0||0||N|N|0||0||60-DAY TELEPHONIC NOTIFICATION OF AN INVALID SPECIFIED SYSTEM ACTUATION    "This 60-day optional telephone notification is being made in lieu of an LER [licensee event report] submittal as allowed by 10 CFR 50.73(a)(1). This notification is made pursuant to the reporting requirements specified in 10 CFR 50.73(a)(2)(iv)(A) for an invalid actuation of one of the systems listed in 10 CFR 50.73(a)(2)(iv)(B).    "At approximately 1025 Eastern Standard Time (EST) on March 5, 2020, with Unit 1 shutdown in Mode 5 for refueling, an invalid actuation of Group 6 Primary Containment Isolation Valves (PCIVs) (i.e., Containment Atmospheric Control/Monitoring and Post Accident Sampling isolation valves) occurred. The invalid actuation occurred when power was lost as a result of the Inboard Isolation Logic Fuse being removed per a planned clearance hang to support maintenance.     "The PCIVs functioned successfully and the actuation was complete. The actuation was not initiated in response to actual plant conditions, it was not an intentional manual initiation, and there were no parameters satisfying the requirements for initiation of the system. Therefore, this event has been determined to be an invalid actuation.    "This event did not result in any adverse impact to the health and safety of the public."    The licensee has notified the NRC Resident Inspector.|
Agreement State|54676|KENTUCKY DEPT OF RADIATION CONTROL|INTERNATIONAL PAPER|1|MAYSVILLE|KY||401-531-410|Y||||||RUSSELL HESTAND|OSSY FONT|04/22/2020|14:23:00|04/22/2020|10:42:00|CDT|4/22/2020 12:00:00 AM|Non Emergency| |Agreement State|||||||FRANK ARNER|R1DO|NMSS_EVENTS_NOTIFICATION|EMAIL|||||||||||||||||N|N|0||0||N|N|0||0||N|N|0||0||AGREEMENT STATE REPORT - GAUGE SYSTEM SWITCH FAILURE    The following was received from the state of Kentucky via fax:    "Kentucky Radiation Health Branch was notified on 4/22/20 by a representative from International Paper of a failure of a magnetic reed switch on their Honeywell gauging system. This switch senses when the mass measurement heads are separated and closes the shutter window on the radioactive source. There are two other means of determining whether the heads are out-of-alignment that also trigger the shutter window to close if indicated. Therefore, these additional layers of protection are adequate to protect against a radiation exposure if the heads are separated. International Paper has returned the system to service with the Honeywell recommendation to replace the switch as soon as the replacement part arrives. Per [the representative] of Honeywell, with the understanding that the failed component will be replaced, the customer can continue to keep the scanner under operation with the basis weight sensor."|
